filepath,dataset,speaker_id,actor_gender,native_label,canonical_label,native_intensity,canonical_intensity,duration_sec,split
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro03\Ses04F_impro03_M043.wav,iemocap,Ses04_M,male,excited,happy,,,2.01,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro03\Ses04F_impro03_M047.wav,iemocap,Ses04_M,male,neutral,neutral,,,5.98,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F000.wav,iemocap,Ses04_F,female,neutral,neutral,,,3.8141875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F001.wav,iemocap,Ses04_F,female,frustration,frustration,,,9.37,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F002.wav,iemocap,Ses04_F,female,frustration,frustration,,,5.765125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F003.wav,iemocap,Ses04_F,female,frustration,frustration,,,11.99,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F004.wav,iemocap,Ses04_F,female,frustration,frustration,,,9.4399375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F005.wav,iemocap,Ses04_F,female,anger,angry,,,5.1599375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F006.wav,iemocap,Ses04_F,female,anger,angry,,,3.66,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F007.wav,iemocap,Ses04_F,female,frustration,frustration,,,3.4799375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F008.wav,iemocap,Ses04_F,female,anger,angry,,,13.0,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F009.wav,iemocap,Ses04_F,female,frustration,frustration,,,3.73,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F011.wav,iemocap,Ses04_F,female,anger,angry,,,2.8799375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F012.wav,iemocap,Ses04_F,female,frustration,frustration,,,5.3395625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F013.wav,iemocap,Ses04_F,female,anger,angry,,,7.0799375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F014.wav,iemocap,Ses04_F,female,anger,angry,,,1.9599375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F015.wav,iemocap,Ses04_F,female,anger,angry,,,5.91,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F016.wav,iemocap,Ses04_F,female,anger,angry,,,2.0599375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F017.wav,iemocap,Ses04_F,female,anger,angry,,,3.6399375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F018.wav,iemocap,Ses04_F,female,anger,angry,,,6.8999375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F019.wav,iemocap,Ses04_F,female,frustration,frustration,,,3.54,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F020.wav,iemocap,Ses04_F,female,frustration,frustration,,,3.81,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F021.wav,iemocap,Ses04_F,female,frustration,frustration,,,2.8399375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F022.wav,iemocap,Ses04_F,female,frustration,frustration,,,5.14,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F023.wav,iemocap,Ses04_F,female,frustration,frustration,,,4.27,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F024.wav,iemocap,Ses04_F,female,frustration,frustration,,,7.68,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F025.wav,iemocap,Ses04_F,female,anger,angry,,,4.1299375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F026.wav,iemocap,Ses04_F,female,frustration,frustration,,,7.46,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F027.wav,iemocap,Ses04_F,female,frustration,frustration,,,4.6899375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F028.wav,iemocap,Ses04_F,female,frustration,frustration,,,4.3199375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F029.wav,iemocap,Ses04_F,female,frustration,frustration,,,6.37,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F030.wav,iemocap,Ses04_F,female,anger,angry,,,6.18,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F031.wav,iemocap,Ses04_F,female,anger,angry,,,3.61,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F032.wav,iemocap,Ses04_F,female,frustration,frustration,,,8.28,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F033.wav,iemocap,Ses04_F,female,frustration,frustration,,,2.73,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M001.wav,iemocap,Ses04_M,male,neutral,neutral,,,3.07,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M002.wav,iemocap,Ses04_M,male,neutral,neutral,,,5.67,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M003.wav,iemocap,Ses04_M,male,neutral,neutral,,,4.4699375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M004.wav,iemocap,Ses04_M,male,neutral,neutral,,,1.8899375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M005.wav,iemocap,Ses04_M,male,neutral,neutral,,,2.5099375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M006.wav,iemocap,Ses04_M,male,neutral,neutral,,,3.07,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M007.wav,iemocap,Ses04_M,male,neutral,neutral,,,1.93,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M008.wav,iemocap,Ses04_M,male,neutral,neutral,,,4.7099375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M009.wav,iemocap,Ses04_M,male,neutral,neutral,,,6.91,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M010.wav,iemocap,Ses04_M,male,frustration,frustration,,,4.3799375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M013.wav,iemocap,Ses04_M,male,neutral,neutral,,,3.81,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M014.wav,iemocap,Ses04_M,male,neutral,neutral,,,2.0299375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M015.wav,iemocap,Ses04_M,male,neutral,neutral,,,2.68,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M016.wav,iemocap,Ses04_M,male,neutral,neutral,,,3.67,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M017.wav,iemocap,Ses04_M,male,neutral,neutral,,,5.86,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M018.wav,iemocap,Ses04_M,male,neutral,neutral,,,7.0399375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M019.wav,iemocap,Ses04_M,male,neutral,neutral,,,4.79,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M020.wav,iemocap,Ses04_M,male,neutral,neutral,,,4.1099375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M021.wav,iemocap,Ses04_M,male,neutral,neutral,,,5.2899375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M022.wav,iemocap,Ses04_M,male,neutral,neutral,,,6.0299375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M023.wav,iemocap,Ses04_M,male,neutral,neutral,,,6.7699375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M025.wav,iemocap,Ses04_M,male,frustration,frustration,,,5.7599375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M026.wav,iemocap,Ses04_M,male,neutral,neutral,,,4.7699375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M027.wav,iemocap,Ses04_M,male,frustration,frustration,,,1.99,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M028.wav,iemocap,Ses04_M,male,neutral,neutral,,,2.8299375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M029.wav,iemocap,Ses04_M,male,frustration,frustration,,,6.7799375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M030.wav,iemocap,Ses04_M,male,neutral,neutral,,,2.9499375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M031.wav,iemocap,Ses04_M,male,neutral,neutral,,,2.2599375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M033.wav,iemocap,Ses04_M,male,neutral,neutral,,,2.2599375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_F000.wav,iemocap,Ses04_F,female,frustration,frustration,,,2.56,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_F001.wav,iemocap,Ses04_F,female,frustration,frustration,,,2.0335625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_F002.wav,iemocap,Ses04_F,female,frustration,frustration,,,12.0099375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_F003.wav,iemocap,Ses04_F,female,frustration,frustration,,,7.5,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_F004.wav,iemocap,Ses04_F,female,anger,angry,,,2.2099375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_F005.wav,iemocap,Ses04_F,female,anger,angry,,,3.4,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_F006.wav,iemocap,Ses04_F,female,anger,angry,,,8.4199375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_F007.wav,iemocap,Ses04_F,female,surprise,surprise,,,1.99,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_F008.wav,iemocap,Ses04_F,female,anger,angry,,,3.3199375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_F009.wav,iemocap,Ses04_F,female,anger,angry,,,23.14,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_F010.wav,iemocap,Ses04_F,female,anger,angry,,,4.36,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_F011.wav,iemocap,Ses04_F,female,anger,angry,,,16.61,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_F012.wav,iemocap,Ses04_F,female,anger,angry,,,9.66,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_F013.wav,iemocap,Ses04_F,female,anger,angry,,,5.5699375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_F014.wav,iemocap,Ses04_F,female,anger,angry,,,5.87,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_F015.wav,iemocap,Ses04_F,female,anger,angry,,,9.67,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_F016.wav,iemocap,Ses04_F,female,anger,angry,,,1.99,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_F017.wav,iemocap,Ses04_F,female,anger,angry,,,5.56,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_F018.wav,iemocap,Ses04_F,female,anger,angry,,,3.0399375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_F019.wav,iemocap,Ses04_F,female,anger,angry,,,9.2399375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_M000.wav,iemocap,Ses04_M,male,frustration,frustration,,,4.23,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_M001.wav,iemocap,Ses04_M,male,frustration,frustration,,,2.86,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_M002.wav,iemocap,Ses04_M,male,frustration,frustration,,,5.97,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_M003.wav,iemocap,Ses04_M,male,frustration,frustration,,,6.284875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_M005.wav,iemocap,Ses04_M,male,frustration,frustration,,,2.761125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_M006.wav,iemocap,Ses04_M,male,frustration,frustration,,,11.31,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_M007.wav,iemocap,Ses04_M,male,frustration,frustration,,,4.1299375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_M008.wav,iemocap,Ses04_M,male,frustration,frustration,,,2.98,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_M009.wav,iemocap,Ses04_M,male,frustration,frustration,,,4.36,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_M010.wav,iemocap,Ses04_M,male,frustration,frustration,,,7.27,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_M011.wav,iemocap,Ses04_M,male,frustration,frustration,,,3.7799375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_M012.wav,iemocap,Ses04_M,male,frustration,frustration,,,1.73,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_M013.wav,iemocap,Ses04_M,male,frustration,frustration,,,2.55,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_M014.wav,iemocap,Ses04_M,male,frustration,frustration,,,6.0299375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_M015.wav,iemocap,Ses04_M,male,frustration,frustration,,,3.7099375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_M016.wav,iemocap,Ses04_M,male,frustration,frustration,,,7.9399375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_M017.wav,iemocap,Ses04_M,male,frustration,frustration,,,5.87,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_M018.wav,iemocap,Ses04_M,male,frustration,frustration,,,6.5099375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_M019.wav,iemocap,Ses04_M,male,frustration,frustration,,,2.7799375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_M020.wav,iemocap,Ses04_M,male,frustration,frustration,,,1.3,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_M021.wav,iemocap,Ses04_M,male,frustration,frustration,,,4.2,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_M022.wav,iemocap,Ses04_M,male,frustration,frustration,,,2.3899375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_M023.wav,iemocap,Ses04_M,male,frustration,frustration,,,2.9599375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro05\Ses04F_impro05_M024.wav,iemocap,Ses04_M,male,frustration,frustration,,,4.1599375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro06\Ses04F_impro06_F000.wav,iemocap,Ses04_F,female,sadness,sad,,,2.014875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro06\Ses04F_impro06_F001.wav,iemocap,Ses04_F,female,sadness,sad,,,12.0,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro06\Ses04F_impro06_F002.wav,iemocap,Ses04_F,female,sadness,sad,,,22.1820625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro06\Ses04F_impro06_F003.wav,iemocap,Ses04_F,female,sadness,sad,,,1.9499375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro06\Ses04F_impro06_F004.wav,iemocap,Ses04_F,female,sadness,sad,,,15.91,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro06\Ses04F_impro06_F005.wav,iemocap,Ses04_F,female,sadness,sad,,,15.2899375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro06\Ses04F_impro06_F006.wav,iemocap,Ses04_F,female,sadness,sad,,,2.9499375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro06\Ses04F_impro06_F007.wav,iemocap,Ses04_F,female,sadness,sad,,,2.92025,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro06\Ses04F_impro06_F008.wav,iemocap,Ses04_F,female,happiness,happy,,,8.18,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro06\Ses04F_impro06_F009.wav,iemocap,Ses04_F,female,happiness,happy,,,3.05,train
