filepath,dataset,speaker_id,actor_gender,native_label,canonical_label,native_intensity,canonical_intensity,duration_sec
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_F005.wav,iemocap,Ses05_F,female,neutral,neutral,,,3.2099375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_F006.wav,iemocap,Ses05_F,female,neutral,neutral,,,5.4099375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_F007.wav,iemocap,Ses05_F,female,neutral,neutral,,,1.2
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_F008.wav,iemocap,Ses05_F,female,neutral,neutral,,,1.56
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_F009.wav,iemocap,Ses05_F,female,neutral,neutral,,,3.8399375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_F011.wav,iemocap,Ses05_F,female,neutral,neutral,,,7.1199375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_F012.wav,iemocap,Ses05_F,female,neutral,neutral,,,1.4499375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_F013.wav,iemocap,Ses05_F,female,neutral,neutral,,,1.14
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_F014.wav,iemocap,Ses05_F,female,neutral,neutral,,,1.2599375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_F015.wav,iemocap,Ses05_F,female,neutral,neutral,,,1.0
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_F016.wav,iemocap,Ses05_F,female,neutral,neutral,,,1.31
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_F017.wav,iemocap,Ses05_F,female,neutral,neutral,,,5.6
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_F018.wav,iemocap,Ses05_F,female,neutral,neutral,,,2.2599375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_F019.wav,iemocap,Ses05_F,female,neutral,neutral,,,3.36
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_F021.wav,iemocap,Ses05_F,female,surprise,surprise,,,2.8799375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_F022.wav,iemocap,Ses05_F,female,happiness,happy,,,14.46
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_F023.wav,iemocap,Ses05_F,female,frustration,frustration,,,1.99
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_F025.wav,iemocap,Ses05_F,female,happiness,happy,,,2.5799375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_F026.wav,iemocap,Ses05_F,female,happiness,happy,,,6.8799375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_F027.wav,iemocap,Ses05_F,female,happiness,happy,,,5.74
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_F028.wav,iemocap,Ses05_F,female,happiness,happy,,,1.7099375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_M000.wav,iemocap,Ses05_M,male,neutral,neutral,,,2.6323125
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_M001.wav,iemocap,Ses05_M,male,neutral,neutral,,,2.5199375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_M002.wav,iemocap,Ses05_M,male,neutral,neutral,,,1.66
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_M003.wav,iemocap,Ses05_M,male,neutral,neutral,,,1.0
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_M004.wav,iemocap,Ses05_M,male,neutral,neutral,,,2.17
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_M005.wav,iemocap,Ses05_M,male,neutral,neutral,,,2.5799375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_M006.wav,iemocap,Ses05_M,male,neutral,neutral,,,6.46
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_M007.wav,iemocap,Ses05_M,male,neutral,neutral,,,3.74
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_M008.wav,iemocap,Ses05_M,male,neutral,neutral,,,7.8399375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_M009.wav,iemocap,Ses05_M,male,neutral,neutral,,,10.5099375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_M010.wav,iemocap,Ses05_M,male,neutral,neutral,,,6.0399375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_M011.wav,iemocap,Ses05_M,male,neutral,neutral,,,9.28
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_M012.wav,iemocap,Ses05_M,male,neutral,neutral,,,4.14
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_M013.wav,iemocap,Ses05_M,male,neutral,neutral,,,3.2099375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_M014.wav,iemocap,Ses05_M,male,neutral,neutral,,,6.2599375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_M015.wav,iemocap,Ses05_M,male,neutral,neutral,,,1.1
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_M016.wav,iemocap,Ses05_M,male,neutral,neutral,,,2.1899375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_M017.wav,iemocap,Ses05_M,male,neutral,neutral,,,9.7099375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_M018.wav,iemocap,Ses05_M,male,neutral,neutral,,,2.8
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_M019.wav,iemocap,Ses05_M,male,neutral,neutral,,,11.56
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_M020.wav,iemocap,Ses05_M,male,neutral,neutral,,,7.05
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_M021.wav,iemocap,Ses05_M,male,neutral,neutral,,,5.81
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_M022.wav,iemocap,Ses05_M,male,neutral,neutral,,,1.85
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_M023.wav,iemocap,Ses05_M,male,neutral,neutral,,,2.99
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_M024.wav,iemocap,Ses05_M,male,neutral,neutral,,,2.23
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_M025.wav,iemocap,Ses05_M,male,neutral,neutral,,,6.6999375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_M026.wav,iemocap,Ses05_M,male,happiness,happy,,,6.8999375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_M027.wav,iemocap,Ses05_M,male,neutral,neutral,,,3.1299375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_M028.wav,iemocap,Ses05_M,male,happiness,happy,,,1.68
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_F000.wav,iemocap,Ses05_F,female,sadness,sad,,,4.2199375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_F001.wav,iemocap,Ses05_F,female,sadness,sad,,,6.0099375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_F004.wav,iemocap,Ses05_F,female,sadness,sad,,,2.2199375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_F005.wav,iemocap,Ses05_F,female,sadness,sad,,,1.67
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_F010.wav,iemocap,Ses05_F,female,frustration,frustration,,,3.8799375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_F012.wav,iemocap,Ses05_F,female,frustration,frustration,,,2.6299375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_F013.wav,iemocap,Ses05_F,female,frustration,frustration,,,10.33
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_F014.wav,iemocap,Ses05_F,female,anger,angry,,,6.66
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_F018.wav,iemocap,Ses05_F,female,anger,angry,,,3.8199375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_F020.wav,iemocap,Ses05_F,female,frustration,frustration,,,1.8199375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_F021.wav,iemocap,Ses05_F,female,anger,angry,,,3.31
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_F022.wav,iemocap,Ses05_F,female,anger,angry,,,15.07
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_F023.wav,iemocap,Ses05_F,female,neutral,neutral,,,3.4
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_F024.wav,iemocap,Ses05_F,female,neutral,neutral,,,2.5799375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_F025.wav,iemocap,Ses05_F,female,neutral,neutral,,,6.4099375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_F026.wav,iemocap,Ses05_F,female,neutral,neutral,,,3.54
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_F027.wav,iemocap,Ses05_F,female,frustration,frustration,,,2.92
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_F028.wav,iemocap,Ses05_F,female,frustration,frustration,,,5.49
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_F029.wav,iemocap,Ses05_F,female,frustration,frustration,,,18.25
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_F031.wav,iemocap,Ses05_F,female,surprise,surprise,,,2.0099375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_F032.wav,iemocap,Ses05_F,female,anger,angry,,,1.7599375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_F035.wav,iemocap,Ses05_F,female,anger,angry,,,6.1199375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_F036.wav,iemocap,Ses05_F,female,anger,angry,,,2.46
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_F037.wav,iemocap,Ses05_F,female,frustration,frustration,,,2.5199375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_F038.wav,iemocap,Ses05_F,female,frustration,frustration,,,2.55
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_M004.wav,iemocap,Ses05_M,male,sadness,sad,,,4.0599375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_M009.wav,iemocap,Ses05_M,male,frustration,frustration,,,7.4799375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_M010.wav,iemocap,Ses05_M,male,frustration,frustration,,,7.3899375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_M011.wav,iemocap,Ses05_M,male,anger,angry,,,11.0599375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_M012.wav,iemocap,Ses05_M,male,frustration,frustration,,,2.5299375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_M013.wav,iemocap,Ses05_M,male,anger,angry,,,5.72
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_M015.wav,iemocap,Ses05_M,male,frustration,frustration,,,7.5
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_M016.wav,iemocap,Ses05_M,male,neutral,neutral,,,1.4399375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_M017.wav,iemocap,Ses05_M,male,neutral,neutral,,,2.86
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_M018.wav,iemocap,Ses05_M,male,frustration,frustration,,,2.1
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_M019.wav,iemocap,Ses05_M,male,frustration,frustration,,,2.2599375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_M020.wav,iemocap,Ses05_M,male,anger,angry,,,2.79
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_M021.wav,iemocap,Ses05_M,male,anger,angry,,,6.43
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_M022.wav,iemocap,Ses05_M,male,anger,angry,,,8.56
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_M023.wav,iemocap,Ses05_M,male,anger,angry,,,2.23
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_M024.wav,iemocap,Ses05_M,male,frustration,frustration,,,10.0099375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_M025.wav,iemocap,Ses05_M,male,anger,angry,,,2.0199375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_M028.wav,iemocap,Ses05_M,male,anger,angry,,,3.0199375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_M029.wav,iemocap,Ses05_M,male,frustration,frustration,,,1.9399375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_M030.wav,iemocap,Ses05_M,male,frustration,frustration,,,9.289375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_M032.wav,iemocap,Ses05_M,male,anger,angry,,,12.07
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_M033.wav,iemocap,Ses05_M,male,anger,angry,,,4.6299375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_M034.wav,iemocap,Ses05_M,male,anger,angry,,,4.2099375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_M035.wav,iemocap,Ses05_M,male,anger,angry,,,5.0599375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_M036.wav,iemocap,Ses05_M,male,anger,angry,,,2.28
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_M037.wav,iemocap,Ses05_M,male,anger,angry,,,3.92
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_M038.wav,iemocap,Ses05_M,male,frustration,frustration,,,4.17
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1\Ses05M_script01_1_M040.wav,iemocap,Ses05_M,male,frustration,frustration,,,5.17
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1b\Ses05M_script01_1b_F000.wav,iemocap,Ses05_F,female,sadness,sad,,,5.7536875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1b\Ses05M_script01_1b_F001.wav,iemocap,Ses05_F,female,surprise,surprise,,,3.17
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1b\Ses05M_script01_1b_F012.wav,iemocap,Ses05_F,female,frustration,frustration,,,7.2599375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1b\Ses05M_script01_1b_F016.wav,iemocap,Ses05_F,female,frustration,frustration,,,3.3899375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1b\Ses05M_script01_1b_F018.wav,iemocap,Ses05_F,female,frustration,frustration,,,3.81
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1b\Ses05M_script01_1b_F022.wav,iemocap,Ses05_F,female,neutral,neutral,,,2.1599375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1b\Ses05M_script01_1b_F023.wav,iemocap,Ses05_F,female,neutral,neutral,,,4.5
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1b\Ses05M_script01_1b_F024.wav,iemocap,Ses05_F,female,neutral,neutral,,,3.5799375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1b\Ses05M_script01_1b_F026.wav,iemocap,Ses05_F,female,neutral,neutral,,,7.07
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1b\Ses05M_script01_1b_F027.wav,iemocap,Ses05_F,female,frustration,frustration,,,10.4799375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1b\Ses05M_script01_1b_F028.wav,iemocap,Ses05_F,female,sadness,sad,,,7.5699375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1b\Ses05M_script01_1b_F030.wav,iemocap,Ses05_F,female,surprise,surprise,,,2.09
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1b\Ses05M_script01_1b_F031.wav,iemocap,Ses05_F,female,anger,angry,,,1.8999375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1b\Ses05M_script01_1b_F033.wav,iemocap,Ses05_F,female,anger,angry,,,2.5199375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1b\Ses05M_script01_1b_F034.wav,iemocap,Ses05_F,female,anger,angry,,,2.54
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\iemocap\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script01_1b\Ses05M_script01_1b_F035.wav,iemocap,Ses05_F,female,frustration,frustration,,,7.18
